ID,Dt_Customer,Age_Group,Age,Education,Marital_Status,Income_Group,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,Response,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Children,campaignAccept
10854,2014-05-23,Adult,44,Postgraduate,Together,Low,38853.0,90,2,2,0,3,7,0,0,0,0,0,0,0,29,0,14,0,0,2,2,Never Accepted
10492,2014-06-24,Adult,55,Graduate,Together,Low,38285.0,96,1,0,0,3,2,0,0,0,0,0,0,0,2,0,5,2,0,1,3,Never Accepted
7698,2014-05-11,Adult,38,Postgraduate,Together,High,51650.0,81,1,4,1,4,5,0,0,0,0,0,0,0,152,3,22,2,5,7,1,Never Accepted
3559,2014-05-10,Adult,26,Postgraduate,Together,Lowest,16248.0,77,3,2,1,3,6,0,0,0,0,0,0,0,12,11,10,3,12,9,1,Never Accepted
10562,2013-09-28,Elder,68,Postgraduate,Together,High,66835.0,21,1,6,4,13,2,0,0,0,0,0,0,0,620,26,195,34,17,141,0,Never Accepted
10796,2014-01-22,Adult,30,Postgraduate,Together,Lowest,30477.0,16,1,1,1,3,6,0,0,0,0,0,0,0,47,1,6,0,0,12,1,Never Accepted
2563,2014-06-15,Adult,53,Undergraduate,Together,Lowest,28249.0,80,1,2,0,3,6,0,0,0,0,0,0,0,1,9,7,2,14,10,0,Never Accepted
3518,2012-12-05,Adult,31,Graduate,Together,Lowest,25271.0,45,1,1,1,2,9,0,0,0,0,0,0,0,10,1,18,10,4,7,1,Never Accepted
5823,2014-03-08,Adult,44,Postgraduate,Single,Lowest,32303.0,63,2,1,0,4,5,0,0,0,0,0,0,0,35,0,2,0,0,2,1,Never Accepted
3934,2013-08-02,Adult,48,Graduate,Together,High,61286.0,34,2,7,1,8,5,0,0,0,0,0,0,0,356,0,107,19,9,117,1,Never Accepted
6982,2013-03-19,Adult,38,Graduate,Together,Highest,74068.0,14,1,4,10,9,2,0,0,0,0,0,0,0,783,30,537,140,76,15,0,Never Accepted
6431,2013-02-23,Adult,50,Postgraduate,Together,Low,45759.0,13,2,2,0,3,7,0,0,0,0,0,0,0,42,1,18,3,0,4,2,Never Accepted
9733,2012-09-09,Adult,36,Undergraduate,Together,Lowest,24882.0,52,1,1,1,2,6,0,0,1,0,0,0,0,1,4,10,29,0,36,1,Accepted once or more
5602,2013-05-17,Adult,25,Postgraduate,Together,High,66973.0,98,1,8,7,12,3,0,0,0,0,0,0,0,466,22,432,147,113,102,0,Never Accepted
1324,2013-05-30,Adult,26,Graduate,Together,Low,38872.0,93,2,3,0,3,8,0,0,0,0,0,0,0,23,3,21,3,19,22,1,Never Accepted
326,2013-02-18,Adult,41,Graduate,Together,Low,51148.0,38,4,5,1,6,6,0,0,0,0,0,0,0,235,6,45,8,9,12,2,Never Accepted
7224,2013-12-29,Adult,37,Graduate,Together,Lowest,31353.0,24,2,1,1,2,8,0,0,0,0,0,0,0,10,0,10,3,1,7,2,Never Accepted
6999,2014-05-13,Adult,34,Postgraduate,Together,Highest,69661.0,80,1,7,3,12,3,0,0,0,0,0,0,0,656,16,106,32,16,8,0,Never Accepted
9938,2013-09-19,Adult,60,Graduate,Together,Highest,80067.0,82,1,4,6,6,2,0,0,0,0,1,0,0,519,17,813,27,173,51,0,Accepted once or more
6422,2013-01-17,Adult,60,Graduate,Together,Highest,86718.0,20,1,5,6,5,2,0,0,0,0,0,0,0,344,189,482,50,33,172,0,Never Accepted
3182,2014-03-31,Adult,41,Postgraduate,Single,Low,46854.0,81,6,5,1,3,8,0,0,1,0,0,0,1,96,1,79,7,1,79,2,Accepted once or more
7300,2014-06-29,Adult,62,Graduate,Single,Highest,69142.0,50,3,8,1,7,5,0,0,0,1,0,0,0,448,4,34,6,4,39,1,Accepted once or more
10424,2013-12-09,Adult,46,Graduate,Single,Highest,75922.0,60,1,4,4,9,1,0,0,0,0,0,0,0,265,138,553,224,23,92,0,Never Accepted
8727,2013-10-14,Adult,36,Graduate,Single,High,63693.0,63,3,11,6,9,6,0,0,0,0,0,0,0,587,43,337,42,87,54,1,Never Accepted
1030,2013-07-17,Adult,49,Postgraduate,Single,Low,40637.0,72,2,1,0,3,7,0,0,0,0,0,0,0,22,0,13,0,0,3,2,Never Accepted
624,2012-11-10,Adult,30,Postgraduate,Single,Lowest,18890.0,5,1,0,1,2,6,0,0,1,0,0,0,1,6,4,1,7,2,15,0,Accepted once or more
5176,2013-12-08,Adult,26,Graduate,Together,Lowest,29604.0,88,1,1,0,3,9,0,0,1,0,0,0,0,7,6,13,7,6,14,1,Accepted once or more
5552,2013-05-13,Adult,51,Postgraduate,Single,Low,48721.0,50,6,4,2,5,6,0,0,0,0,0,0,0,81,18,113,47,13,21,2,Never Accepted
868,2014-06-08,Adult,48,Graduate,Together,Low,44794.0,99,1,2,0,3,6,0,0,0,0,0,0,0,54,0,7,0,0,4,1,Never Accepted
380,2012-09-10,Adult,60,Graduate,Single,High,64497.0,17,5,11,4,9,8,0,0,1,0,0,0,1,1170,48,320,42,32,192,1,Accepted once or more
2677,2013-03-31,Adult,58,Graduate,Together,Low,46097.0,11,5,3,1,6,4,0,0,0,0,0,0,0,72,24,68,65,4,8,1,Never Accepted
6521,2014-03-18,Adult,60,Graduate,Together,Highest,77972.0,18,1,4,6,9,1,0,0,0,0,0,0,0,613,22,319,33,102,12,0,Never Accepted
6927,2012-10-05,Adult,46,Postgraduate,Together,Low,44377.0,70,8,5,1,5,8,0,0,0,0,0,0,0,224,0,30,0,0,10,2,Never Accepted
2877,2013-01-21,Adult,40,Postgraduate,Together,Low,46014.0,21,10,7,1,8,7,0,0,0,0,0,0,0,410,0,59,19,9,44,2,Never Accepted
0,2013-05-04,Adult,29,Graduate,Together,Highest,70951.0,66,1,3,4,9,1,0,0,0,0,0,0,0,239,10,554,254,87,54,0,Never Accepted
1584,2014-04-01,Adult,37,Graduate,Together,Low,41443.0,79,6,8,1,5,8,0,0,0,0,0,0,0,171,7,171,25,19,89,1,Never Accepted
7264,2014-05-12,Adult,36,Postgraduate,Single,High,52195.0,2,1,1,0,2,8,0,0,0,0,0,0,0,12,0,4,0,0,1,3,Never Accepted
6274,2013-11-15,Elder,66,Postgraduate,Together,Highest,83790.0,81,1,8,10,6,3,0,0,0,1,1,0,0,1076,16,417,42,48,16,0,Accepted once or more
1377,2013-08-31,Adult,60,Postgraduate,Single,Low,44551.0,24,2,4,1,5,7,0,0,0,0,0,0,0,182,4,33,0,0,66,1,Never Accepted
454,2012-11-14,Adult,34,Graduate,Together,Highest,69508.0,48,2,11,4,11,6,0,0,0,0,0,0,0,824,32,162,42,32,43,1,Never Accepted
1755,2014-04-11,Adult,26,Postgraduate,Together,Low,45204.0,93,1,1,1,4,3,0,0,0,0,0,0,0,30,11,25,29,1,18,1,Never Accepted
2075,2013-11-14,Adult,45,Graduate,Together,Highest,72460.0,56,1,3,5,7,1,0,0,0,0,0,0,0,377,10,540,80,30,10,0,Never Accepted
4785,2014-04-14,Adult,44,Postgraduate,Together,Highest,77622.0,3,2,6,3,11,3,0,0,0,0,0,0,0,520,7,154,19,0,14,2,Never Accepted
9076,2013-01-05,Adult,34,Postgraduate,Together,Lowest,30732.0,44,4,4,1,4,8,0,0,0,0,0,0,0,155,1,25,0,1,3,1,Never Accepted
7079,2012-09-08,Adult,52,Graduate,Single,High,63887.0,38,5,9,6,12,6,0,0,0,0,0,0,0,897,23,207,15,11,92,1,Never Accepted
4653,2013-03-26,Adult,36,Graduate,Together,Low,42011.0,46,4,3,1,4,8,0,0,0,0,0,0,0,131,0,16,2,1,39,1,Never Accepted
7375,2012-10-25,Adult,38,Graduate,Together,High,51369.0,84,2,8,2,4,8,0,0,0,0,0,0,0,297,7,79,0,11,182,1,Never Accepted
709,2012-12-09,Adult,62,Graduate,Single,High,51537.0,27,3,2,2,11,8,0,0,0,0,0,0,0,787,20,204,0,0,92,1,Never Accepted
460,2012-08-08,Adult,42,Postgraduate,Together,Highest,79930.0,72,1,3,5,8,2,0,0,0,0,0,0,0,792,86,740,67,51,17,0,Never Accepted
3726,2014-02-16,Adult,28,Postgraduate,Together,Lowest,34320.0,66,1,1,0,2,8,0,0,0,0,0,0,0,4,1,9,3,0,0,1,Never Accepted
6798,2013-03-20,Adult,48,Graduate,Single,Low,37070.0,30,9,5,1,8,7,0,0,0,0,0,0,1,231,7,137,4,15,39,2,Accepted once or more
5341,2013-01-05,Adult,52,Postgraduate,Single,Highest,81975.0,2,1,6,3,4,7,0,0,0,0,1,0,0,983,76,184,180,138,27,1,Accepted once or more
1606,2013-05-15,Adult,43,Graduate,Together,Low,38590.0,65,1,1,0,2,8,0,0,0,0,0,0,0,3,1,8,4,3,3,1,Never Accepted
9617,2014-04-16,Adult,63,Graduate,Single,Lowest,15033.0,37,1,1,0,3,3,0,0,0,0,0,0,0,0,4,5,6,0,4,0,Never Accepted
3233,2013-03-23,Adult,49,Postgraduate,Together,High,62745.0,89,3,7,8,11,5,0,0,0,0,0,0,0,562,21,464,28,10,32,1,Never Accepted
89,2013-12-09,Adult,39,Postgraduate,Together,Lowest,22212.0,49,2,2,0,4,6,0,0,0,0,0,0,0,5,9,20,6,8,21,1,Never Accepted
2936,2013-12-04,Adult,32,Postgraduate,Together,Lowest,23661.0,46,1,1,0,3,7,0,0,0,0,0,0,0,18,0,4,0,0,1,1,Never Accepted
9449,2013-10-04,Adult,56,Postgraduate,Single,Highest,79761.0,32,1,5,2,11,3,0,0,0,0,0,0,0,415,5,124,15,35,11,1,Never Accepted
313,2013-10-28,Adult,46,Graduate,Single,Highest,73455.0,98,1,6,5,10,3,0,0,0,1,0,0,0,901,61,757,186,163,20,0,Accepted once or more
9940,2012-12-23,Adult,56,Graduate,Together,High,64961.0,97,2,6,4,4,3,0,0,0,0,0,0,0,382,114,276,75,124,38,1,Never Accepted
10735,2013-07-31,Adult,43,Graduate,Single,Lowest,22804.0,75,1,2,0,2,9,0,0,0,0,0,0,0,14,1,7,2,1,1,1,Never Accepted
9529,2013-11-28,Adult,24,Graduate,Together,Highest,73687.0,8,1,3,9,9,2,1,0,0,0,0,0,1,559,153,503,218,13,181,0,Accepted once or more
6439,2012-08-17,Adult,56,Graduate,Together,High,61074.0,37,7,11,5,8,7,0,0,0,0,0,0,0,789,0,133,0,28,152,1,Never Accepted
7411,2014-06-05,Adult,50,Postgraduate,Together,Lowest,31686.0,31,2,1,0,3,6,0,0,0,0,0,0,0,11,0,5,0,0,1,2,Never Accepted
2176,2013-05-20,Adult,42,Graduate,Together,Highest,80134.0,40,2,5,3,6,6,1,0,0,1,1,0,1,1218,16,272,104,0,80,1,Accepted once or more
9265,2013-01-09,Adult,61,Graduate,Together,Highest,75027.0,74,2,9,4,6,5,0,0,0,0,0,0,0,925,64,179,133,12,77,1,Never Accepted
8867,2012-08-31,Adult,26,Postgraduate,Together,High,67546.0,90,1,4,10,5,3,0,0,0,0,0,0,0,864,134,768,150,38,172,0,Never Accepted
8932,2012-10-29,Adult,45,Postgraduate,Together,High,65176.0,57,4,9,6,6,6,0,0,0,0,0,0,0,960,28,183,220,70,70,1,Never Accepted
10236,2013-09-16,Adult,39,Postgraduate,Single,Lowest,31160.0,59,2,2,0,3,8,0,0,0,0,0,0,0,16,3,25,6,1,13,1,Never Accepted
6340,2013-10-27,Adult,29,Graduate,Single,Lowest,29938.0,52,2,1,0,3,6,0,0,0,0,0,0,0,3,3,7,0,2,11,1,Never Accepted
2227,2012-09-22,Adult,56,Postgraduate,Together,Lowest,26490.0,92,2,3,1,5,6,0,0,0,0,0,0,0,45,47,52,21,20,25,0,Never Accepted
10992,2012-08-29,Adult,47,Graduate,Together,Highest,75702.0,77,5,4,6,11,8,0,0,0,0,0,0,0,650,28,353,45,42,30,2,Never Accepted
5304,2012-10-13,Adult,40,Postgraduate,Single,Lowest,30899.0,35,2,1,0,3,6,0,0,0,0,0,0,0,24,0,8,0,0,1,1,Never Accepted
309,2012-10-16,Adult,53,Postgraduate,Together,High,63342.0,48,3,8,3,5,6,0,0,0,1,0,0,0,918,21,118,13,10,21,1,Accepted once or more
3406,2012-10-22,Adult,50,Graduate,Single,Low,45989.0,97,4,3,2,7,3,0,0,0,0,0,0,0,138,33,87,28,24,12,1,Never Accepted
2661,2013-06-04,Adult,50,Graduate,Single,Lowest,18701.0,95,4,2,0,4,5,0,0,0,0,0,0,0,12,4,2,10,6,10,2,Never Accepted
3153,2013-12-08,Adult,57,Postgraduate,Single,Low,40737.0,24,1,1,0,2,8,0,0,0,0,0,0,0,11,0,4,0,0,2,3,Never Accepted
10264,2012-10-10,Adult,35,Graduate,Single,Lowest,15287.0,60,2,1,1,2,7,0,0,1,0,0,0,1,1,2,8,4,3,13,1,Accepted once or more
1184,2013-05-22,Adult,46,Postgraduate,Single,Highest,69674.0,46,3,10,2,10,5,0,0,0,0,0,0,0,554,41,215,11,0,24,2,Never Accepted
4200,2014-06-17,Adult,44,Postgraduate,Together,Low,44159.0,85,4,4,1,6,5,0,0,0,0,0,0,0,167,2,62,24,13,7,1,Never Accepted
9396,2012-11-23,Adult,36,Postgraduate,Together,Low,37717.0,31,1,1,0,2,9,0,0,0,0,0,0,0,9,0,6,4,1,5,1,Never Accepted
2387,2013-02-03,Adult,62,Postgraduate,Together,Low,43776.0,9,6,5,2,4,8,0,0,0,0,0,0,1,177,2,71,3,2,20,2,Accepted once or more
6690,2013-03-14,Adult,48,Postgraduate,Together,Low,38179.0,30,4,3,1,3,7,0,0,0,0,0,0,0,38,4,22,4,2,20,2,Never Accepted
1225,2014-06-26,Adult,51,Graduate,Together,Highest,80124.0,47,1,3,7,8,1,0,0,1,0,0,0,0,483,84,398,205,84,241,0,Accepted once or more
9703,2012-10-15,Adult,44,Postgraduate,Together,Low,38097.0,70,4,3,2,2,7,0,0,1,0,0,0,1,77,2,35,0,1,69,2,Accepted once or more
291,2013-06-19,Adult,44,Graduate,Together,Highest,72940.0,13,1,3,3,6,1,0,0,0,0,0,0,0,182,74,298,162,149,116,0,Never Accepted
4557,2013-10-04,Adult,44,Graduate,Together,Lowest,22070.0,11,2,2,2,2,6,0,0,0,0,0,0,0,10,7,19,8,2,21,1,Never Accepted
2379,2012-09-22,Adult,61,Graduate,Single,Highest,69267.0,31,2,3,4,5,7,0,0,0,0,0,0,1,778,44,499,95,73,146,0,Accepted once or more
5726,2014-03-20,Adult,31,Postgraduate,Single,Lowest,31788.0,15,3,3,0,4,5,0,0,0,0,0,1,0,16,7,23,0,8,6,1,Never Accepted
3066,2014-02-04,Adult,39,Postgraduate,Together,High,61905.0,2,2,4,2,4,5,0,0,0,0,0,0,0,167,0,43,6,2,13,1,Never Accepted
6336,2014-04-06,Adult,54,Graduate,Together,Lowest,29315.0,55,4,2,0,4,6,0,0,0,0,0,0,0,13,2,14,8,7,4,2,Never Accepted
10967,2013-02-06,Adult,51,Graduate,Single,Lowest,33378.0,38,3,2,0,4,7,0,0,0,0,0,0,0,33,6,40,3,7,10,2,Never Accepted
2304,2013-09-16,Adult,51,Postgraduate,Together,High,66313.0,86,2,6,3,12,4,0,0,0,0,0,0,0,625,7,99,10,22,7,1,Never Accepted
3445,2013-01-17,Adult,58,Graduate,Single,High,60714.0,56,2,7,4,10,5,0,0,0,0,0,0,1,216,162,224,101,92,162,0,Accepted once or more
7828,2014-04-30,Adult,33,Postgraduate,Together,Highest,77882.0,29,1,3,3,5,1,0,0,0,0,0,0,0,68,129,396,188,22,15,0,Never Accepted
3762,2013-04-02,Adult,28,Postgraduate,Single,Highest,69867.0,30,1,3,5,8,1,1,0,0,0,0,0,1,196,0,512,33,130,54,0,Accepted once or more
4391,2013-04-21,Adult,46,Postgraduate,Single,High,63841.0,64,1,9,3,9,6,0,0,0,0,0,0,0,635,15,100,20,7,131,1,Never Accepted
4669,2013-02-11,Adult,33,Undergraduate,Together,Lowest,24480.0,46,3,3,0,4,7,0,0,0,0,0,0,0,4,19,9,28,25,17,1,Never Accepted
1672,2014-03-01,Adult,40,Postgraduate,Together,High,65640.0,74,1,5,1,8,2,0,0,0,0,0,0,0,204,7,149,20,15,66,1,Never Accepted
8962,2014-04-17,Adult,39,Postgraduate,Together,Low,44319.0,18,2,2,0,3,5,0,0,0,0,0,0,0,26,0,8,0,0,3,2,Never Accepted
9974,2013-07-12,Adult,40,Graduate,Together,Lowest,30631.0,75,1,3,1,2,7,0,0,0,0,0,0,0,15,6,20,4,5,20,1,Never Accepted
10983,2013-01-29,Adult,62,Graduate,Together,Highest,75278.0,17,1,6,3,13,3,0,0,0,0,0,0,0,304,98,230,150,74,74,0,Never Accepted
8148,2013-01-08,Adult,58,Postgraduate,Together,Low,50898.0,88,13,6,2,12,5,0,0,0,0,0,0,0,285,28,242,55,114,135,2,Never Accepted
10102,2014-05-12,Adult,48,Graduate,Single,Highest,79946.0,19,1,5,11,5,3,0,0,0,0,0,0,0,395,183,565,166,141,28,0,Never Accepted
4697,2013-06-13,Elder,65,Postgraduate,Single,Lowest,35416.0,62,3,7,1,5,8,0,0,0,0,0,0,0,248,3,81,4,3,51,0,Never Accepted
9262,2013-07-04,Adult,30,Postgraduate,Together,Lowest,32414.0,11,1,1,0,3,7,0,0,1,0,0,0,0,20,6,5,0,9,12,0,Accepted once or more
7254,2013-12-27,Adult,45,Graduate,Together,Low,38361.0,74,3,3,1,3,7,0,0,0,0,0,0,0,39,0,56,20,8,14,1,Never Accepted
4543,2012-10-31,Adult,34,Graduate,Together,Highest,82497.0,32,1,2,7,9,4,0,0,0,0,1,0,0,777,129,573,216,21,203,0,Accepted once or more
4927,2014-01-15,Adult,43,Graduate,Together,Lowest,16626.0,76,3,3,0,3,9,0,0,0,0,0,0,0,8,3,22,21,1,13,2,Never Accepted
10451,2013-03-12,Adult,49,Graduate,Together,Lowest,29672.0,6,1,0,0,3,6,0,0,0,0,0,0,0,9,1,3,0,4,8,2,Never Accepted
2926,2012-08-23,Adult,62,Postgraduate,Together,High,55951.0,62,3,3,6,11,8,0,1,0,1,0,0,0,1241,0,80,0,13,40,1,Accepted once or more
2874,2013-03-07,Adult,26,Postgraduate,Single,Lowest,35388.0,20,1,1,0,3,7,0,0,0,0,0,0,0,6,4,7,4,3,8,1,Never Accepted
9738,2013-01-13,Adult,28,Postgraduate,Together,Low,42386.0,43,1,3,0,3,8,0,0,0,0,0,0,0,65,4,16,0,4,11,1,Never Accepted
7119,2013-01-12,Adult,32,Graduate,Single,Highest,68627.0,45,1,2,3,6,1,0,0,0,0,0,0,0,395,15,263,60,54,38,0,Never Accepted
3924,2014-03-17,Adult,49,Postgraduate,Single,High,57912.0,34,5,8,3,12,5,0,0,0,1,0,0,0,801,0,80,0,0,35,1,Accepted once or more
5827,2014-04-16,Adult,56,Graduate,Single,Lowest,35246.0,53,4,3,1,3,5,0,0,0,0,0,0,0,36,0,12,2,2,10,2,Never Accepted
5596,2013-10-12,Adult,58,Postgraduate,Together,High,58821.0,44,1,9,2,9,6,0,0,0,0,0,0,0,513,14,154,19,0,28,1,Never Accepted
10812,2014-03-01,Adult,36,Postgraduate,Together,Low,46377.0,89,1,2,1,3,4,0,0,0,0,0,0,0,37,0,46,4,3,0,1,Never Accepted
1717,2014-04-13,Adult,26,Graduate,Single,Low,39747.0,43,3,5,1,4,8,0,0,0,0,0,0,0,80,15,93,20,13,52,1,Never Accepted
9491,2013-12-27,Adult,30,Graduate,Together,Lowest,23976.0,68,3,3,1,3,7,0,0,0,0,0,0,0,14,1,21,2,3,25,1,Never Accepted
9274,2013-03-28,Adult,53,Postgraduate,Together,Highest,80950.0,44,1,6,7,9,2,1,0,0,0,0,0,0,525,147,112,219,147,63,0,Accepted once or more
6609,2012-09-18,Adult,48,Graduate,Single,Lowest,27038.0,64,1,3,0,3,9,0,0,0,0,0,0,1,1,26,25,17,23,15,0,Accepted once or more
6963,2014-03-05,Elder,67,Graduate,Single,Highest,77457.0,85,1,2,5,10,1,0,0,0,0,1,0,0,675,11,400,15,45,11,0,Accepted once or more
4440,2013-09-10,Adult,50,Postgraduate,Together,High,64100.0,93,1,8,3,6,7,0,0,0,1,0,0,0,509,0,27,0,0,10,1,Accepted once or more
1379,2013-04-27,Adult,22,Postgraduate,Together,Low,42670.0,12,1,4,2,4,4,0,0,0,0,0,0,0,154,2,46,20,4,15,0,Never Accepted
10032,2014-01-18,Adult,38,Graduate,Single,Lowest,12571.0,86,4,3,1,3,6,0,0,0,0,0,0,0,3,5,14,2,12,17,1,Never Accepted
2826,2013-10-28,Adult,47,Graduate,Together,Lowest,22574.0,28,2,2,0,3,7,0,0,0,0,0,0,0,25,0,8,2,0,2,3,Never Accepted
2437,2013-06-03,Adult,25,Graduate,Together,Low,50737.0,69,1,6,5,12,3,1,0,0,1,0,0,0,861,138,461,60,30,61,0,Accepted once or more
6320,2013-02-06,Adult,38,Postgraduate,Single,Highest,70893.0,42,1,6,6,10,3,0,0,0,0,0,0,0,768,44,561,77,44,14,0,Never Accepted
3050,2013-12-17,Adult,48,Graduate,Together,High,54198.0,13,6,3,1,6,4,0,0,0,0,0,0,0,185,0,28,3,2,17,2,Never Accepted
231,2014-03-11,Adult,58,Postgraduate,Together,Lowest,28839.0,86,2,2,0,3,5,0,0,0,0,0,0,0,24,0,7,0,0,1,2,Never Accepted
2392,2013-07-29,Adult,42,Graduate,Together,Low,40321.0,59,2,3,0,3,7,0,0,0,0,0,0,0,44,4,21,6,0,27,2,Never Accepted
9478,2012-08-14,Adult,29,Graduate,Single,High,66503.0,30,2,4,3,6,3,0,0,0,0,0,0,0,91,64,128,65,3,50,1,Never Accepted
113,2013-07-16,Adult,63,Graduate,Together,Lowest,30833.0,33,2,1,0,3,5,0,0,0,0,0,0,0,11,0,7,3,1,6,2,Never Accepted
2863,2013-08-23,Adult,44,Graduate,Single,Low,49973.5,67,6,2,3,10,7,1,0,0,1,0,0,0,738,20,172,52,50,20,3,Accepted once or more
1802,2013-01-17,Adult,43,Graduate,Together,High,64795.0,23,3,3,3,12,2,0,0,0,0,0,0,0,412,5,119,38,29,77,1,Never Accepted
520,2013-07-01,Adult,40,Graduate,Together,Lowest,34421.0,81,1,1,0,2,7,0,0,0,0,0,0,0,3,3,7,6,2,9,1,Never Accepted
8275,2014-02-09,Adult,49,Postgraduate,Single,Low,47025.0,6,1,1,0,2,7,0,0,0,0,0,0,0,16,0,3,0,0,1,2,Never Accepted
9750,2013-02-07,Adult,53,Postgraduate,Single,High,64325.0,41,5,10,3,5,7,0,0,0,0,0,0,0,731,60,353,78,12,73,1,Never Accepted
2607,2013-01-11,Adult,61,Graduate,Single,Low,40464.0,78,6,8,2,8,8,0,0,0,0,0,0,0,424,17,118,7,23,41,1,Never Accepted
7214,2013-07-05,Adult,57,Graduate,Together,High,62187.0,49,1,4,8,5,3,0,0,0,0,0,0,0,792,0,275,45,45,126,0,Never Accepted
5835,2013-07-02,Adult,38,Postgraduate,Single,Lowest,14849.0,39,3,2,0,4,8,0,0,0,0,0,0,0,21,2,28,3,2,9,1,Never Accepted
3896,2013-11-07,Adult,30,Graduate,Together,Lowest,27255.0,3,1,1,0,3,7,0,0,0,0,0,0,0,22,1,11,0,1,2,1,Never Accepted
10350,2013-05-09,Adult,64,Postgraduate,Together,High,54432.0,37,1,1,0,3,4,0,0,0,0,0,0,0,33,0,5,0,0,0,3,Never Accepted
7786,2013-02-13,Adult,28,Postgraduate,Single,Lowest,29999.0,22,4,3,1,4,8,0,0,0,0,0,0,0,68,7,59,10,5,11,1,Never Accepted
2861,2013-04-16,Adult,31,Graduate,Single,Lowest,24072.0,79,1,1,0,2,8,0,0,0,0,0,0,0,9,1,6,3,0,4,1,Never Accepted
663,2013-09-11,Adult,25,Postgraduate,Single,Lowest,33996.0,46,1,1,1,3,4,0,0,0,0,0,0,0,40,2,15,8,0,6,0,Never Accepted
10675,2013-04-03,Adult,58,Postgraduate,Together,High,66334.0,82,2,9,3,5,5,0,0,0,0,0,0,1,909,11,218,0,0,23,1,Accepted once or more
2521,2013-01-10,Adult,43,Postgraduate,Together,Lowest,35178.0,10,1,1,1,2,7,0,0,1,0,0,0,1,23,1,13,2,2,18,1,Accepted once or more
9592,2013-06-30,Adult,31,Graduate,Together,Lowest,22010.0,51,2,2,0,3,8,0,0,0,0,0,0,0,11,2,9,3,0,8,1,Never Accepted
10151,2012-09-12,Adult,54,Graduate,Single,High,62204.0,38,1,4,5,12,3,0,0,0,0,0,0,0,317,46,247,151,46,139,2,Never Accepted
7381,2012-12-06,Adult,46,Graduate,Single,Highest,75693.0,10,1,11,4,6,4,1,0,0,1,1,0,1,797,153,293,72,97,30,0,Accepted once or more
4099,2012-11-12,Adult,42,Graduate,Together,Lowest,30675.0,14,1,1,0,3,8,0,0,0,0,0,0,0,10,2,16,11,2,21,1,Never Accepted
9560,2013-03-03,Adult,49,Graduate,Together,Highest,83003.0,18,1,7,6,8,3,0,0,0,0,1,0,1,856,61,570,40,25,122,0,Accepted once or more
10172,2012-08-10,Adult,26,Graduate,Single,Highest,68655.0,95,1,4,5,11,3,0,0,0,0,0,0,0,456,19,832,75,118,38,0,Never Accepted
11191,2013-12-07,Adult,28,Graduate,Single,Low,41411.0,11,1,2,1,4,6,0,0,0,0,0,0,0,37,32,38,11,3,18,0,Never Accepted
9707,2012-11-23,Adult,45,Postgraduate,Together,High,55212.0,65,3,4,2,11,8,0,1,0,1,0,0,0,1103,0,45,0,0,34,1,Accepted once or more
6245,2013-06-13,Adult,64,Postgraduate,Together,High,59292.0,71,2,3,5,8,3,0,0,0,0,0,0,0,378,14,68,19,14,14,1,Never Accepted
8234,2013-08-15,Adult,41,Undergraduate,Together,Lowest,27190.0,13,1,1,0,2,8,0,0,1,0,0,0,1,1,6,7,0,1,3,1,Accepted once or more
1411,2013-11-10,Adult,62,Graduate,Single,Highest,82623.0,58,1,2,9,4,1,0,0,0,0,0,0,0,204,34,204,172,153,173,0,Never Accepted
8553,2013-06-23,Adult,49,Graduate,Together,Low,44300.0,65,2,1,0,3,6,0,0,0,0,0,0,0,30,0,9,0,0,3,2,Never Accepted
1826,2014-06-16,Adult,44,Graduate,Single,Highest,84835.0,0,1,4,4,6,1,0,0,0,0,0,0,1,189,104,379,111,189,218,0,Accepted once or more
8842,2012-12-25,Adult,43,Graduate,Single,Lowest,30372.0,33,3,2,0,3,7,0,0,0,0,0,0,0,15,0,12,7,3,7,2,Never Accepted
11030,2014-01-03,Adult,38,Postgraduate,Together,Lowest,33181.0,90,1,1,0,2,6,0,0,1,0,0,0,0,9,0,3,0,0,4,1,Accepted once or more
2579,2013-12-17,Adult,57,Graduate,Together,Highest,71113.0,95,4,6,7,9,4,0,0,0,0,0,0,0,495,33,255,11,33,8,1,Never Accepted
175,2013-01-10,Adult,28,Graduate,Together,Highest,71952.0,93,2,8,4,8,4,0,0,1,0,1,0,0,656,80,455,52,107,93,1,Accepted once or more
9185,2013-10-28,Adult,48,Postgraduate,Single,Highest,69759.0,38,3,4,6,5,3,0,0,0,0,0,0,1,452,20,514,13,30,0,0,Accepted once or more
11056,2012-10-27,Adult,40,Graduate,Together,Highest,72099.0,18,1,3,4,10,1,0,0,0,0,0,0,0,546,91,410,119,0,22,0,Never Accepted
9365,2012-12-22,Adult,38,Postgraduate,Single,High,60000.0,57,5,11,3,5,6,0,0,0,0,0,0,0,1048,0,217,0,0,12,1,Never Accepted
6201,2013-11-29,Adult,36,Graduate,Single,Low,38643.0,45,2,2,0,3,7,0,0,0,0,0,1,0,22,2,14,0,1,10,2,Never Accepted
